SPPLEO - Single Point Positioning for LEO satellites
____________________________________________________



Setup data
__________


Input file CMP_05_091_2F_SPPLEO.inp

Loading GPS observation data ...
  loaded /home/ae4872/Resources/Champ/CMP_05_091.rnx
  marker CHAMP
Select GPS observation data ...
  from   2005/04/01  00:00:00.000
  to     2005/04/01  23:59:30.000
  step   all
  first  2005/04/01  00:00:00.000
  last   2005/04/01  23:21:00.000
  total  8400 observations

Processing options:
  Single/dual frequ.       : L1/L2
  Position/velocity        : position only

Spacecraft parameters:
  SP3 s/c ID               : L06
  Antenna offset (XYZ) [m] :   -1.4880   0.0000  -0.3928

Edit limits:
  SNR                      : 0.0
  Elevation [deg]          : 0.0
  Sig(pseudorange) [m]     : 2.000
  Sig(range-rate) [m/s]    : 0.100
  PDOP                     : 6.0
  Min.number of obs.       : 4
  Min.number of obs.       : 4

Data weights:
  Sig(pseudorange) [m]     : 1.500

Loading GPS orbit and clock data ...
  loaded /home/ae4872/Resources/IGS/codx13165.sp3
  first  2005/04/01  00:00:00.000
  last   2005/04/01  23:59:30.000

Loading antenna offsets and patterns ...
  loaded /home/ae4872/Models/CMP_pod_est.atx
  loaded /home/ae4872/Models/igs05_1467_gnss.atx
Earth rotation parameters:
  UT1-UTC [s]              :  -0.573
  UTC-TAI [s]              : -32.000
  GPS-UTC [s]              :  13.000
  x_pole ["]               :  -0.029
  y_pole ["]               :   0.243


Single Point Positioning

  Date        GPS time          x[m]        y[m]        z[m]         cdt[m]   sigr[m] rmsPR[m]  nObs *
2005/04/01  10:00:50.000     3442960.9   3633586.8   4503990.2       -83.1      6.37    0.35    6(6) +
2005/04/01  10:01:00.000     3477199.8   3671586.5   4446699.5       -89.4      2.75    0.45    7(7) +
2005/04/01  10:01:10.000     3511039.7   3709059.6   4388826.4      -125.9      2.75    0.23    7(7) +
2005/04/01  10:01:20.000     3544479.4   3746003.3   4330382.7      -135.9      2.76    0.24    7(7) +
2005/04/01  10:01:30.000     3577511.6   3782410.8   4271369.0      -135.5      2.76    0.38    7(7) +
2005/04/01  10:01:40.000     3610133.7   3818280.8   4211800.8      -136.2      2.76    0.36    7(7) +
2005/04/01  10:01:50.000     3642338.7   3853606.7   4151681.0      -133.8      2.77    0.79    7(7) +
2005/04/01  10:02:00.000     3674121.1   3888386.7   4091017.6      -103.9      2.77    0.29    7(7) +
2005/04/01  10:02:10.000     3705474.8   3922614.6   4029819.2       -92.7      2.77    0.51    7(7) +
2005/04/01  10:02:20.000     3736400.5   3956288.9   3968095.1       -97.5      2.78    0.32    7(7) +
2005/04/01  10:02:30.000     3766887.9   3989404.0   3905851.5       -76.1      2.78    0.52    7(7) +
2005/04/01  10:02:40.000     3796937.3   4021958.7   3843098.4       -47.9      2.79    0.22    7(7) +
2005/04/01  10:02:50.000     3826536.4   4053946.4   3779842.3       -53.6      2.79    0.71    7(7) +
PR  postfit stddev threshold exceeded (2.65m);  discarding PRN G26 (resid  -9.07m; SNR 7,19)
2005/04/01  10:03:00.000     3855690.2   4085366.7   3716092.9       -43.3      3.58    0.13    6(7) +
2005/04/01  10:03:10.000     3884386.1   4116213.1   3651856.6       -12.5      3.59    0.17    6(6) +
2005/04/01  10:03:20.000     3912621.8   4146483.1   3587142.7        12.6      3.59    0.21    6(6) +
2005/04/01  10:03:30.000     3940393.1   4176173.8   3521960.2        39.2      3.60    0.31    6(6) +
2005/04/01  10:03:40.000     3967697.5   4205284.0   3456317.8        38.3      3.61    0.19    6(6) +
2005/04/01  10:03:50.000     3994526.6   4233805.8   3390222.5        40.9      3.62    0.34    6(6) +
2005/04/01  10:04:00.000     4020879.7   4261742.0   3323684.7        70.1      3.62    0.32    6(6) +
2005/04/01  10:04:10.000     4046751.7   4289087.1   3256712.9        78.6      3.63    0.16    6(6) +
2005/04/01  10:04:20.000     4072136.8   4315835.5   3189314.4        69.8      3.64    0.17    6(6) +
2005/04/01  10:04:30.000     4097031.7   4341987.5   3121498.8        90.7      3.65    0.25    6(6) +
2005/04/01  10:04:40.000     4121431.6   4367540.1   3053275.3       108.1      3.66    0.43    6(6) +
2005/04/01  10:04:50.000     4145336.5   4392492.4   2984654.9       100.7      2.96    0.55    7(7) +
2005/04/01  10:05:00.000     4168735.3   4416836.5   2915640.6       103.1      3.68    0.39    6(7) +
2005/04/01  10:05:10.000     4191628.8   4440574.8   2846246.4       125.0      2.96    0.35    7(7) +
2005/04/01  10:05:20.000     4214013.4   4463704.0   2776481.8       123.4      2.96    0.65    7(7) +
PR  postfit stddev threshold exceeded (16.33m);  discarding PRN G01 (resid -50.08m; SNR 21,9)
2005/04/01  10:05:30.000     4235884.7   4486222.3   2706352.3       114.4      2.97    0.07    7(8) +
2005/04/01  10:05:40.000     4257239.0   4508127.8   2635870.2       136.3      2.97    0.14    7(8) +
PR  postfit stddev threshold exceeded (18.53m);  discarding PRN G01 (resid -56.81m; SNR 25,10)
2005/04/01  10:05:50.000     4278069.8   4529412.6   2565043.5       143.0      2.97    0.83    7(8) +
PR  postfit stddev threshold exceeded (19.69m);  discarding PRN G01 (resid -60.53m; SNR 27,9)
2005/04/01  10:06:00.000     4298376.1   4550081.7   2493880.0       128.3      2.97    0.30    7(8) +
2005/04/01  10:06:10.000     4318153.1   4570129.0   2422389.9       135.6      2.97    0.40    7(8) +
PR  postfit stddev threshold exceeded (21.66m);  discarding PRN G01 (resid -66.70m; SNR 33,11)
2005/04/01  10:06:20.000     4337399.5   4589556.4   2350583.7       153.9      2.97    0.40    7(8) +
PR  postfit stddev threshold exceeded (20.44m);  discarding PRN G01 (resid -63.02m; SNR 31,10)
2005/04/01  10:06:30.000     4356112.3   4608361.4   2278472.4       143.1      2.98    0.52    7(8) +
PR  postfit stddev threshold exceeded (18.43m);  discarding PRN G01 (resid -56.85m; SNR 34,9)
2005/04/01  10:06:40.000     4374282.6   4626536.5   2206060.2       138.3      2.98    0.67    7(8) +
PR  postfit stddev threshold exceeded (16.51m);  discarding PRN G01 (resid -50.97m; SNR 37,11)
2005/04/01  10:06:50.000     4391915.5   4644089.3   2133361.6       162.3      2.98    0.58    7(8) +
2005/04/01  10:07:00.000     4409002.3   4661014.4   2060383.9       165.8      2.98    0.48    7(8) +
PR  postfit stddev threshold exceeded (2.08m);  discarding PRN G01 (resid  -5.57m; SNR 41,43)
2005/04/01  10:07:10.000     4425537.0   4677304.4   1987134.2       149.6      2.98    0.79    7(8) +
PR  postfit stddev threshold exceeded (2.05m);  discarding PRN G19 (resid  -7.35m; SNR 15,27)
2005/04/01  10:07:20.000     4441526.0   4692971.1   1913628.7       170.3      3.73    0.34    7(8) +
2005/04/01  10:07:30.000     4456957.0   4707999.7   1839870.7       181.8      2.76    0.34    8(8) +
2005/04/01  10:07:40.000     4471833.0   4722397.9   1765872.6       165.9      2.76    0.25    8(8) +
2005/04/01  10:07:50.000     4486145.7   4736157.5   1691643.2       162.0      2.76    0.83    8(8) +
2005/04/01  10:08:00.000     4499896.9   4749284.6   1617193.4       178.0      2.76    1.10    8(8) +
2005/04/01  10:08:10.000     4513084.6   4761777.5   1542532.1       168.0      2.76    0.56    8(8) +
2005/04/01  10:08:20.000     4525704.2   4773630.6   1467668.9       152.2      2.76    0.81    8(8) +
2005/04/01  10:08:30.000     4537754.3   4784850.5   1392614.3       169.2      3.71    0.38    7(7) +
2005/04/01  10:08:40.000     4549229.2   4795429.2   1317377.5       173.2      3.70    0.38    7(7) +
2005/04/01  10:08:50.000     4560128.4   4805367.6   1241968.1       155.2      3.70    0.26    7(7) +
2005/04/01  10:09:00.000     4570448.6   4814668.2   1166396.4       157.7      3.70    0.38    7(7) +
2005/04/01  10:09:10.000     4580191.2   4823328.8   1090672.5       170.1      3.11    0.39    8(8) +
2005/04/01  10:09:20.000     4589349.6   4831349.0   1014805.5       149.8      3.11    0.55    8(8) +
2005/04/01  10:09:30.000     4597924.0   4838729.6    938806.3       138.2      3.11    0.53    8(8) +
2005/04/01  10:09:40.000     4605912.8   4845471.3    862685.4       152.3      3.11    0.46    8(8) +
2005/04/01  10:09:50.000     4613311.9   4851571.8    786450.3       147.2      3.10    0.55    8(8) +
2005/04/01  10:10:00.000     4620121.6   4857031.9    710112.5       130.0      3.10    0.56    8(8) +
2005/04/01  10:10:10.000     4626338.9   4861853.2    633682.9       148.2      3.10    0.44    8(8) +
2005/04/01  10:10:20.000     4631962.7   4866034.6    557169.9       166.7      3.10    0.63    8(8) +
2005/04/01  10:10:30.000     4636990.2   4869575.7    480584.1       158.1      3.10    0.58    8(8) +
2005/04/01  10:10:40.000     4641422.3   4872477.7    403935.3       139.5      3.10    0.37    8(8) +
2005/04/01  10:10:50.000     4645255.3   4874743.1    327234.0       107.8      3.10    0.41    8(8) +
2005/04/01  10:11:00.000     4648487.7   4876370.7    250489.8       107.1      3.09    0.67    8(8) +
2005/04/01  10:11:10.000     4651119.3   4877361.5    173713.5       113.1      3.09    0.35    8(8) +
2005/04/01  10:11:20.000     4653150.0   4877715.8     96914.0        89.8      3.09    0.40    8(8) +
2005/04/01  10:11:30.000     4654575.2   4877434.5     20101.8        77.1      3.09    0.68    8(8) +
2005/04/01  10:11:40.000     4655396.0   4876519.9    -56712.9        84.9      3.09    0.68    8(8) +
2005/04/01  10:11:50.000     4655612.1   4874970.8   -133520.5        64.6      3.09    0.60    8(8) +
2005/04/01  10:12:00.000     4655220.8   4872788.8   -210310.6        30.2      3.09    0.53    8(8) +
2005/04/01  10:12:10.000     4654222.9   4869977.9   -287073.0        23.4      3.09    0.44    8(8) +
2005/04/01  10:12:20.000     4652617.5   4866536.4   -363797.9        22.4      3.09    0.65    8(8) +
2005/04/01  10:12:30.000     4650399.9   4862466.0   -440475.0        38.6      3.09    0.21    8(8) +
2005/04/01  10:12:40.000     4647575.7   4857769.6   -517094.8        33.7      3.09    0.42    8(8) +
2005/04/01  10:12:50.000     4644140.3   4852447.2   -593647.3        10.7      3.09    0.30    8(8) +
2005/04/01  10:13:00.000     4640096.2   4846500.8   -670121.7        16.0      3.09    0.54    8(8) +
2005/04/01  10:13:10.000     4635439.7   4839933.0   -746509.1        18.0      3.09    0.54    8(8) +
2005/04/01  10:13:20.000     4630172.5   4832743.4   -822799.1        -8.4      3.09    0.73    8(8) +
2005/04/01  10:13:30.000     4624295.0   4824938.8   -898982.1       -30.5      3.10    0.87    8(8) +
2005/04/01  10:13:40.000     4617805.7   4816514.6   -975046.9       -53.2      2.58    0.88    9(9) +
2005/04/01  10:13:50.000     4610702.8   4807475.9  -1050984.1       -48.8      2.58    1.02    9(9) +
2005/04/01  10:14:00.000     4602992.6   4797828.5  -1126785.5       -35.5      2.58    1.07    9(9) +
2005/04/01  10:14:10.000     4594669.3   4787569.1  -1202438.7       -56.4      2.58    1.13    9(9) +
PR  postfit stddev threshold exceeded (2.19m);  discarding PRN G15 (resid  -5.73m; SNR 14,26)
2005/04/01  10:14:20.000     4585734.8   4776699.1  -1277935.8       -66.0      2.62    0.37    8(9) +
2005/04/01  10:14:30.000     4576190.7   4765225.9  -1353265.4       -51.7      2.59    0.87    9(9) +
2005/04/01  10:14:40.000     4566036.5   4753148.3  -1428418.4       -59.9      2.59    1.46    9(9) +
2005/04/01  10:14:50.000           0.0         0.0         0.0         0.0      0.00    0.00    3(3) -
2005/04/01  10:15:00.000           0.0         0.0         0.0         0.0      0.00    0.00    3(3) -
2005/04/01  10:15:10.000           0.0         0.0         0.0         0.0      0.00    0.00    3(3) -
2005/04/01  10:15:20.000           0.0         0.0         0.0         0.0      0.00    0.00    3(3) -
2005/04/01  10:15:30.000           0.0         0.0         0.0         0.0      0.00    0.00    3(3) -
2005/04/01  10:15:40.000           0.0         0.0         0.0         0.0      0.00    0.00    3(3) -
2005/04/01  10:15:50.000           0.0         0.0         0.0         0.0      0.00    0.00    3(3) -
2005/04/01  10:16:00.000           0.0         0.0         0.0         0.0      0.00    0.00    3(3) -
2005/04/01  10:16:10.000           0.0         0.0         0.0         0.0      0.00    0.00    3(3) -
2005/04/01  10:16:20.000           0.0         0.0         0.0         0.0      0.00    0.00    3(4) -
2005/04/01  10:16:30.000     4414263.5   4581274.6  -2240671.1      -152.3      7.29    0.00    4(4) +
2005/04/01  10:16:40.000     4396849.7   4562178.5  -2312952.1      -121.2      7.29    0.00    4(4) +
PR  postfit stddev threshold exceeded (2.92m);  editing stopped with 5 sats left
2005/04/01  10:16:50.000           0.0         0.0         0.0         0.0      0.00    1.31    5(5) -
2005/04/01  10:17:00.000     4360229.5   4522293.9  -2456596.6       -90.5      4.51    0.51    6(6) +
PR  postfit stddev threshold exceeded (3.54m);  discarding PRN G21 (resid   7.75m; SNR 9,15)
2005/04/01  10:17:10.000     4341025.4   4501512.5  -2527940.8       -84.7      4.70    0.10    5(6) +
2005/04/01  10:17:20.000     4321233.1   4480177.3  -2598958.6       -54.2      3.17    0.95    7(7) +
2005/04/01  10:17:30.000     4300848.6   4458293.9  -2669638.2       -46.9      3.17    0.82    7(7) +
2005/04/01  10:17:40.000     4279873.5   4435863.0  -2739968.0       -51.6      3.35    0.33    6(6) +
2005/04/01  10:17:50.000     4258312.3   4412889.8  -2809943.0       -21.3      3.35    0.12    6(6) +
2005/04/01  10:18:00.000     4236167.2   4389377.2  -2879551.6        16.5      3.36    0.12    6(6) +
2005/04/01  10:18:10.000     4213440.3   4365331.2  -2948786.1        59.6      3.36    0.16    6(6) +
2005/04/01  10:18:20.000     4190131.9   4340752.2  -3017635.0        82.0      3.36    0.07    6(6) +
2005/04/01  10:18:30.000     4166245.7   4315646.2  -3086090.9        91.3      8.99    0.13    5(5) +
2005/04/01  10:18:40.000     4141783.8   4290017.7  -3154145.1        64.8      8.94    0.06    5(5) +
2005/04/01  10:18:50.000     4116748.1   4263870.4  -3221788.7        40.4      8.90    0.03    5(5) +
2005/04/01  10:19:00.000     4091142.1   4237209.2  -3289013.3        43.5      8.86    0.03    5(5) +
2005/04/01  10:19:10.000     4064968.0   4210037.6  -3355809.1        27.7      8.82    0.07    5(5) +
2005/04/01  10:19:20.000     4038228.3   4182360.1  -3422167.8        -9.7      8.78    0.09    5(5) +
2005/04/01  10:19:30.000     4010926.0   4154182.2  -3488081.9       -25.5      8.74    0.08    5(5) +
2005/04/01  10:19:40.000     3983063.2   4125506.3  -3553541.0       -36.8      8.71    0.03    5(5) +
2005/04/01  10:19:50.000     3954643.7   4096338.6  -3618537.8       -14.8      8.67    0.03    5(5) +
2005/04/01  10:20:00.000     3925671.4   4066685.1  -3683065.0        13.8      3.36    0.19    6(6) +
2005/04/01  10:20:10.000     3896148.7   4036550.4  -3747114.0        43.8      3.35    0.25    6(6) +
2005/04/01  10:20:20.000     3866077.4   4005935.2  -3810674.1        46.8      3.34    0.20    6(6) +
2005/04/01  10:20:30.000     3835461.3   3974845.2  -3873737.0        38.0      3.34    0.20    6(6) +
2005/04/01  10:20:40.000     3804304.3   3943287.6  -3936297.4        61.4      3.33    0.08    6(6) +
2005/04/01  10:20:50.000     3772611.0   3911270.1  -3998347.5        81.3      3.32    0.12    6(6) +
2005/04/01  10:21:00.000     3740381.2   3878788.3  -4059874.5        71.2      3.32    0.03    6(6) +
2005/04/01  10:21:10.000     3707622.3   3845857.8  -4120876.0        87.3      3.31    0.22    6(6) +
2005/04/01  10:21:20.000     3674336.7   3812478.0  -4181341.5       119.2      3.30    0.09    6(6) +
2005/04/01  10:21:30.000     3640526.6   3778653.4  -4241262.1       122.3      3.30    0.13    6(6) +
2005/04/01  10:21:40.000     3606197.3   3744390.6  -4300631.7       121.8      3.29    0.08    6(6) +
2005/04/01  10:21:50.000     3571353.0   3709697.2  -4359443.5        93.2      3.29    0.01    6(6) +
2005/04/01  10:22:00.000     3535996.8   3674575.9  -4417688.9        80.1      3.28    0.08    6(6) +
2005/04/01  10:22:10.000     3500132.5   3639031.6  -4475359.4        85.5      3.28    0.10    6(6) +
2005/04/01  10:22:20.000     3463763.8   3603069.6  -4532448.4        64.4      3.28    0.09    6(6) +
2005/04/01  10:22:30.000     3426896.8   3566699.0  -4588950.1        43.5      3.27    0.06    6(6) +
2005/04/01  10:22:40.000     3389533.1   3529919.8  -4644853.5        51.6      3.27    0.10    6(6) +
2005/04/01  10:22:50.000     3351679.2   3492741.7  -4700155.3        51.7      3.26    0.15    6(6) +
2005/04/01  10:23:00.000     3313338.0   3455167.2  -4754845.6        30.1      3.26    0.16    6(6) +
2005/04/01  10:23:10.000     3274514.6   3417203.1  -4808917.9        33.3      3.26    0.06    6(6) +
2005/04/01  10:23:20.000     3235213.8   3378857.7  -4862367.5        51.2      3.25    0.11    6(6) +
2005/04/01  10:23:30.000     3195439.2   3340133.8  -4915184.7        39.0      3.25    0.23    6(6) +
2005/04/01  10:23:40.000     3155196.0   3301036.6  -4967364.3        35.8      3.25    0.11    6(6) +
2005/04/01  10:23:50.000     3114489.2   3261572.8  -5018899.3        69.3      3.25    0.03    6(6) +
2005/04/01  10:24:00.000     3073322.8   3221748.3  -5069781.1        87.7      2.97    0.25    7(7) +
2005/04/01  10:24:10.000     3031701.0   3181569.3  -5120005.9        92.7      2.97    0.19    7(7) +
2005/04/01  10:24:20.000     2989630.9   3141041.1  -5169566.2        68.8      2.97    0.06    7(7) +
2005/04/01  10:24:30.000     2947115.9   3100170.5  -5218456.7        51.0      2.97    0.22    7(7) +
2005/04/01  10:24:40.000     2904161.4   3058961.9  -5266668.2        64.9      2.97    0.42    7(7) +
2005/04/01  10:24:50.000     2860771.4   3017422.1  -5314197.7        66.9      2.97    0.17    7(7) +
2005/04/01  10:25:00.000     2816953.3   2975557.8  -5361038.3        58.3      2.97    0.42    7(7) +
2005/04/01  10:25:10.000     2772710.8   2933374.6  -5407181.7        80.8      2.97    0.24    7(7) +
PR  postfit stddev threshold exceeded (3.99m);  discarding PRN G02 (resid  12.59m; SNR 3,10)
2005/04/01  10:25:20.000     2728049.3   2890878.8  -5452626.0       113.9      2.97    0.17    7(8) +
PR  postfit stddev threshold exceeded (2.28m);  discarding PRN G02 (resid   6.92m; SNR 4,10)
2005/04/01  10:25:30.000     2682973.8   2848075.0  -5497361.5       120.5      2.97    0.48    7(8) +
PR  postfit stddev threshold exceeded (2.88m);  discarding PRN G02 (resid   9.04m; SNR 1,10)
2005/04/01  10:25:40.000     2637490.9   2804970.3  -5541384.8       127.1      2.98    0.28    7(8) +
2005/04/01  10:25:50.000     2591605.3   2761572.2  -5584688.2       119.2      2.98    0.17    7(8) +
2005/04/01  10:26:00.000     2545321.2   2717885.3  -5627267.3        90.8      2.98    0.54    7(8) +
PR  postfit stddev threshold exceeded (17.63m);  discarding PRN G02 (resid  55.91m; SNR 4,9)
2005/04/01  10:26:10.000     2498647.4   2673915.6  -5669119.5        57.6      2.98    0.28    7(8) +
2005/04/01  10:26:20.000     2451586.4   2629670.9  -5710234.7        60.8      2.98    0.59    7(8) +
PR  postfit stddev threshold exceeded (18.06m);  discarding PRN G02 (resid  57.41m; SNR 3,11)
2005/04/01  10:26:30.000     2404145.9   2585157.2  -5750608.3        60.1      2.98    0.36    7(8) +
2005/04/01  10:26:40.000     2356330.2   2540378.7  -5790240.7        35.8      2.99    0.28    7(8) +
PR  postfit stddev threshold exceeded (21.29m);  discarding PRN G02 (resid  67.85m; SNR 3,8)
2005/04/01  10:26:50.000     2308146.0   2495343.3  -5829119.4        34.0      2.99    0.22    7(8) +
PR  postfit stddev threshold exceeded (26.01m);  discarding PRN G02 (resid  82.99m; SNR 2,9)
2005/04/01  10:27:00.000     2259599.0   2450058.3  -5867241.6        47.8      2.99    0.24    7(8) +
PR  postfit stddev threshold exceeded (27.33m);  discarding PRN G02 (resid  87.28m; SNR 4,9)
2005/04/01  10:27:10.000     2210695.1   2404529.3  -5904606.1        32.8      2.99    0.23    7(8) +
PR  postfit stddev threshold exceeded (30.42m);  discarding PRN G02 (resid  97.26m; SNR 2,10)
2005/04/01  10:27:20.000     2161439.4   2358761.8  -5941201.8        17.5      3.00    0.52    7(8) +
PR  postfit stddev threshold exceeded (30.43m);  discarding PRN G02 (resid  97.45m; SNR 2,11)
2005/04/01  10:27:30.000     2111839.6   2312762.8  -5977034.6        38.0      3.00    0.21    7(8) +
2005/04/01  10:27:40.000     2061900.2   2266539.8  -6012086.2        38.7      3.00    0.73    7(8) +
PR  postfit stddev threshold exceeded (29.20m);  discarding PRN G02 (resid  93.72m; SNR 3,9)
2005/04/01  10:27:50.000     2011628.8   2220097.4  -6046363.3        22.3      3.01    0.17    7(8) +
2005/04/01  10:28:00.000     1961029.7   2173443.3  -6079851.9        27.8      3.01    0.83    7(8) +
2005/04/01  10:28:10.000     1910110.4   2126583.2  -6112557.3        38.7      3.01    0.60    7(9) +
PR  postfit stddev threshold exceeded (5.77m);  discarding PRN G04 (resid -18.00m; SNR 15,15)
2005/04/01  10:28:20.000     1858877.1   2079524.6  -6144469.5        17.0      3.02    0.89    7(9) +
2005/04/01  10:28:30.000     1807335.6   2032272.5  -6175591.4        12.5      4.94    0.95    7(8) +
PR  postfit stddev threshold exceeded (22.42m);  discarding PRN G02 (resid  59.21m; SNR 3,10)
2005/04/01  10:28:40.000     1755494.0   1984835.9  -6205909.8        33.7      4.93    0.41    7(8) +
2005/04/01  10:28:50.000     1703357.6   1937220.1  -6235425.6        32.6      4.93    0.25    7(8) +
2005/04/01  10:29:00.000     1650933.0   1889430.0  -6264135.0        23.0      3.54    0.80    8(9) +
2005/04/01  10:29:10.000     1598223.1   1841474.9  -6292027.5        53.7      3.53    0.41    8(9) +
2005/04/01  10:29:20.000     1545239.8   1793359.0  -6319108.9        85.1      4.93    0.29    7(8) +
PR  postfit stddev threshold exceeded (33.34m);  discarding PRN G02 (resid  88.19m; SNR 4,10)
2005/04/01  10:29:30.000     1491986.6   1745091.2  -6345371.3        94.9      4.93    0.37    7(8) +
PR  postfit stddev threshold exceeded (32.19m);  discarding PRN G02 (resid  85.14m; SNR 6,11)
2005/04/01  10:29:40.000     1438471.0   1696675.6  -6370812.3        87.0      4.93    0.62    7(8) +
PR  postfit stddev threshold exceeded (27.86m);  discarding PRN G02 (resid  76.13m; SNR 5,11)
2005/04/01  10:29:50.000     1384699.6   1648121.2  -6395420.4        63.7      3.51    1.34    8(9) +
PR  postfit stddev threshold exceeded (21.70m);  discarding PRN G02 (resid  59.35m; SNR 5,10)
2005/04/01  10:30:00.000     1330680.4   1599433.1  -6419212.9        81.5      3.50    0.99    8(9) +
2005/04/01  10:30:10.000     1276420.9   1550619.8  -6442177.1       101.4      3.49    0.53    8(9) +
2005/04/01  10:30:20.000     1221923.1   1501684.6  -6464297.2        85.9      3.49    0.77    8(9) +
PR  postfit stddev threshold exceeded (21.52m);  discarding PRN G02 (resid  59.05m; SNR 5,9)
2005/04/01  10:30:30.000     1167198.5   1452636.6  -6485588.8        92.8      3.48    0.14    8(9) +
PR  postfit stddev threshold exceeded (20.64m);  discarding PRN G02 (resid  56.67m; SNR 5,10)
2005/04/01  10:30:40.000     1112251.4   1403481.9  -6506035.6       111.6      3.47    0.17    8(9) +
PR  postfit stddev threshold exceeded (16.64m);  discarding PRN G02 (resid  49.67m; SNR 5,10)
2005/04/01  10:30:50.000     1057089.4   1354227.6  -6525641.4       101.7      3.31    0.56    9(10) +
2005/04/01  10:31:00.000     1001720.6   1304879.5  -6544402.7        87.1      3.31    0.70    9(9) +
2005/04/01  10:31:10.000      946151.5   1255444.2  -6562320.2       110.3      3.31    0.48    9(9) +
2005/04/01  10:31:20.000      890387.0   1205929.2  -6579384.8       119.9      3.30    0.89    9(9) +
2005/04/01  10:31:30.000      834436.5   1156340.6  -6595600.6       109.1      3.15    0.58   10(10) +
2005/04/01  10:31:40.000      778306.2   1106685.4  -6610962.0       125.3      3.15    0.45   10(10) +
2005/04/01  10:31:50.000      722004.5   1056970.8  -6625468.1       155.1      3.14    0.40   10(10) +
2005/04/01  10:32:00.000      665536.6   1007200.9  -6639115.1       153.0      3.14    0.54   10(10) +
2005/04/01  10:32:10.000      608911.3    957385.5  -6651907.2       145.7      3.13    0.39   10(10) +
2005/04/01  10:32:20.000      552134.4    907529.0  -6663833.9       112.9      3.13    0.61   10(10) +
2005/04/01  10:32:30.000      495214.3    857639.5  -6674900.4       103.1      3.12    0.50   10(10) +
2005/04/01  10:32:40.000      438157.2    807722.9  -6685101.9       109.6      3.12    0.39   10(10) +
2005/04/01  10:32:50.000      380971.0    757785.5  -6694440.4        89.5      3.11    0.31   10(10) +
2005/04/01  10:33:00.000      323664.2    707833.4  -6702915.4        74.1      3.11    0.46   10(10) +
2005/04/01  10:33:10.000      266241.5    657875.9  -6710517.5        87.1      3.11    0.50   10(10) +
2005/04/01  10:33:20.000      208713.5    607916.4  -6717255.3        87.5      3.10    0.22   10(10) +
2005/04/01  10:33:30.000      151084.1    557964.6  -6723122.8        70.3      3.10    0.86   10(10) +
2005/04/01  10:33:40.000       93363.2    508023.3  -6728121.2        83.5      3.09    0.79   10(10) +
2005/04/01  10:33:50.000       35558.3    458100.9  -6732246.7       101.1      3.09    0.78   10(10) +
2005/04/01  10:34:00.000      -22323.9    408205.4  -6735507.7        92.5      3.09    1.11   10(10) +
2005/04/01  10:34:10.000      -80277.7    358341.4  -6737891.3        93.9      3.08    0.97   10(10) +
2005/04/01  10:34:20.000     -138293.4    308515.2  -6739407.4       120.7      3.08    0.33   10(10) +
2005/04/01  10:34:30.000     -196363.3    258735.2  -6740051.2       116.3      3.07    0.57   10(10) +
2005/04/01  10:34:40.000     -254480.0    209004.9  -6739822.2        99.4      3.07    0.56   10(10) +
2005/04/01  10:34:50.000     -312637.6    159334.7  -6738717.8       114.5      3.07    1.18   10(10) +
2005/04/01  10:35:00.000     -370827.2    109727.3  -6736746.5       125.7      3.06    0.80   10(10) +
2005/04/01  10:35:10.000     -429040.5     60191.4  -6733904.9       112.6      3.06    0.79   10(10) +
2005/04/01  10:35:20.000     -487271.7     10733.3  -6730186.3       117.3      3.06    1.50   10(10) +
2005/04/01  10:35:30.000     -545512.3    -38641.7  -6725604.0       142.2      3.05    1.34   10(10) +
PR  postfit stddev threshold exceeded (2.37m);  discarding PRN G01 (resid  -7.83m; SNR 8,18)
2005/04/01  10:35:40.000     -603755.9    -87928.0  -6720150.7       137.5      3.37    0.50    9(10) +
2005/04/01  10:35:50.000     -661991.5   -137117.6  -6713826.5       134.6      3.36    0.68    9(9) +
2005/04/01  10:36:00.000     -720215.3   -186204.2  -6706631.1       160.6      3.36    0.59    9(9) +
2005/04/01  10:36:10.000     -778417.8   -235181.2  -6698568.2       179.4      2.88    0.57   10(10) +
2005/04/01  10:36:20.000     -836592.3   -284043.2  -6689642.9       184.3      2.87    1.05   10(10) +
2005/04/01  10:36:30.000     -894728.4   -332785.3  -6679848.4       161.8      2.87    0.73   10(10) +
2005/04/01  10:36:40.000     -952822.7   -381399.3  -6669189.7       136.4      2.86    0.49   10(10) +
2005/04/01  10:36:50.000    -1010865.0   -429879.2  -6657673.1       144.1      2.85    0.66   10(10) +
2005/04/01  10:37:00.000    -1068847.8   -478219.5  -6645289.8       137.9      2.85    0.48   10(10) +
2005/04/01  10:37:10.000    -1126763.2   -526413.9  -6632047.4       111.2      2.84    0.38   10(10) +
2005/04/01  10:37:20.000    -1184603.5   -574456.2  -6617948.7       109.9      2.83    0.56   10(10) +
2005/04/01  10:37:30.000    -1242362.4   -622341.2  -6602992.0       117.6      2.83    0.69   10(10) +
2005/04/01  10:37:40.000    -1300031.4   -670061.2  -6587179.4        93.8      2.82    0.71   10(10) +
2005/04/01  10:37:50.000    -1357602.0   -717610.9  -6570520.2        81.6      2.81    0.59   10(10) +
2005/04/01  10:38:00.000    -1415068.8   -764984.3  -6553007.2        92.4      2.81    0.74   10(10) +
2005/04/01  10:38:10.000    -1472420.4   -812176.5  -6534643.2        82.3      2.80    0.74   10(10) +
